ETER_ID_Year,ETER_ID,Institution_Name,English_Institution_Name,Reference_year,Country_Code,Institution_Category_standardized,Legal_status,Foundation_year,Region_of_establishment_(NUTS_2),Name_of_the_city,Total_Current_revenues_(EURO),Basic_government_allocation_(EURO),Total_core_budget_(EURO),Total_third_party_funding_(EURO),Public_third_party_funding_(EURO),Private_third_party_funding_(EURO),Student_fees_funding_(EURO),R&D_Expenditure_(EURO),Total_Current_expenditure_(EURO),Personnel_expenditure_(EURO),Total_students_enrolled_at_ISCED_5,Total_students_enrolled_at_ISCED_6,Total_students_enrolled_at_ISCED_7,Total_students_enrolled_ISCED_5_7,Total_students_enrolled_at_ISCED_8,Total_graduates_at_ISCED_5,Total_graduates_at_ISCED_6,Total_graduates_at_ISCED_7,Total_graduates_ISCED_5_7,Total_graduates_at_ISCED_8,Total_academic_personnel_(FTE),Total_academic_personnel_(HC),Total_personnel_(FTE),Total_core_budget_/_Total_current_revenues,Total_third_party_funding_/_Total_current_revenues,Student_fees_funding_/_Total_current_revenues,PhD_intensity,Academic_staff_/_total_staff_(FTE)
TR0095.2011,TR0095,Trakya Üniversitesi,Trakya University,2011,TR,1.0,0.0,1982.0,TR21,Edirne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0096.2011,TR0096,Tunceli Üniversitesi,Tunceli University,2011,TR,1.0,0.0,2008.0,TRB1,Tunceli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0097.2011,TR0097,Türk-Alman Üniversitesi,Turkish-German University,2011,TR,1.0,0.0,2010.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0098.2011,TR0098,Uludağ Üniversitesi,Uludağ University,2011,TR,1.0,0.0,1975.0,TR41,Bursa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0099.2011,TR0099,Uşak Üniversitesi,Uşak University,2011,TR,1.0,0.0,2006.0,TR33,Uşak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0100.2011,TR0100,Yalova Üniversitesi,Yalova University,2011,TR,1.0,0.0,2008.0,TR82,Yalova,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0101.2011,TR0101,Yıldırım Beyazıt Üniversitesi,Yıldırım Beyazıt University,2011,TR,1.0,0.0,2010.0,TR51,Ankara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0102.2011,TR0102,Yıldız Teknik Üniversitesi,Yıldız Technical University,2011,TR,1.0,0.0,1911.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0103.2011,TR0103,Yüzüncü Yıl Üniversitesi,Yüzüncü Yıl University,2011,TR,1.0,0.0,1982.0,TRB2,Van,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0104.2011,TR0104,Acıbadem Üniversitesi,Acıbadem University,2011,TR,1.0,1.0,2007.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0105.2011,TR0105,Alanya Hamdullah Emin Paşa Üniversitesi,Alanya Hamdullah Emin Paşa University,2011,TR,1.0,1.0,2011.0,TR61,Alanya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0106.2011,TR0106,İpek Üniversitesi,İpek University,2011,TR,1.0,1.0,2011.0,TR51,Ankara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0107.2011,TR0107,Atılım Üniversitesi,Atılım University,2011,TR,1.0,1.0,1997.0,TR51,Ankara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0108.2011,TR0108,Avrasya Üniversitesi,Avrasya University,2011,TR,1.0,1.0,2011.0,TR90,Trabzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0109.2011,TR0109,Bahçeşehir Üniversitesi,Bahçeşehir University,2011,TR,1.0,1.0,1998.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0110.2011,TR0110,Başkent Üniversitesi,Başkent University,2011,TR,1.0,1.0,1994.0,TR51,Ankara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0111.2011,TR0111,Beykent Üniversitesi,Beykent University,2011,TR,1.0,1.0,1997.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0112.2011,TR0112,Bezmiâlem Vakıf Üniversitesi,Bezmiâlem Foundation University,2011,TR,1.0,1.0,2010.0,TRC1,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0113.2011,TR0113,Bursa Orhangazi Üniversitesi,Bursa Orhangazi University,2011,TR,1.0,1.0,2011.0,TR41,Bursa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0114.2011,TR0114,Canik Başarı Üniversitesi,Canik Başarı University,2011,TR,1.0,1.0,2010.0,TR83,Samsun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0115.2011,TR0115,Çağ Üniversitesi,Çağ University,2011,TR,1.0,1.0,1997.0,TR62,Mersin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0116.2011,TR0116,Çankaya Üniversitesi,Çankaya University,2011,TR,1.0,1.0,1997.0,TR51,Ankara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0117.2011,TR0117,Doğuş Üniversitesi,Doğuş University,2011,TR,1.0,1.0,1997.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0118.2011,TR0118,Fatih Sultan Mehmet Vakıf Üniversitesi,Fatih Sultan Mehmet Vakıf University,2011,TR,1.0,1.0,2010.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0119.2011,TR0119,Fatih Üniversitesi,Fatih University,2011,TR,1.0,1.0,1996.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0120.2011,TR0120,İstanbul Gedik Üniversitesi,İstanbul Gedik University,2011,TR,1.0,1.0,2010.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0121.2011,TR0121,Gediz Üniversitesi,Gediz University,2011,TR,1.0,1.0,2008.0,TR31,İzmir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0122.2011,TR0122,Haliç Üniversitesi,Haliç University,2011,TR,1.0,1.0,1998.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0123.2011,TR0123,Gazikent Üniversitesi,Gazikent University,2011,TR,1.0,1.0,2008.0,TRC1,Gaziantep,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0124.2011,TR0124,Işık Üniversitesi,Işık University,2011,TR,1.0,1.0,1996.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0125.2011,TR0125,İhsan Doğramacı Bilkent Üniversitesi,İhsan Doğramacı Bilkent University,2011,TR,1.0,1.0,1984.0,TR51,Ankara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0126.2011,TR0126,İstanbul 29 Mayıs Üniversitesi,İstanbul 29 Mayıs University,2011,TR,1.0,1.0,2010.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0127.2011,TR0127,İstanbul Arel Üniversitesi,İstanbul Arel University,2011,TR,1.0,1.0,2007.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0128.2011,TR0128,İstanbul Aydın Üniversitesi,İstanbul Aydın University,2011,TR,1.0,1.0,2007.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0129.2011,TR0129,İstanbul Bilgi Üniversitesi,İstanbul Bilgi University,2011,TR,1.0,1.0,1996.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0130.2011,TR0130,İstanbul Bilim Üniversitesi,İstanbul Bilim University,2011,TR,1.0,1.0,2006.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0131.2011,TR0131,İstanbul Gelişim Üniversitesi,İstanbul Gelişim University,2011,TR,1.0,1.0,2008.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0132.2011,TR0132,İstanbul Kemerburgaz Üniversitesi,Istanbul Kemerburgaz University,2011,TR,1.0,1.0,2008.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0133.2011,TR0133,İstanbul Kültür Üniversitesi,İstanbul Kültür University,2011,TR,1.0,1.0,1997.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0134.2011,TR0134,İstanbul Medipol Üniversitesi,İstanbul Medipol University,2011,TR,1.0,1.0,2009.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0135.2011,TR0135,İstanbul Sabahattin Zaim Üniversitesi,İstanbul Sabahattin Zaim University,2011,TR,1.0,1.0,2010.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0136.2011,TR0136,İstanbul Şehir Üniversitesi,İstanbul Şehir University,2011,TR,1.0,1.0,2008.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0137.2011,TR0137,İstanbul Ticaret Üniversitesi,İstanbul Commerce University,2011,TR,1.0,1.0,2001.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0138.2011,TR0138,İzmir Ekonomi Üniversitesi,İzmir University of Economics,2011,TR,1.0,1.0,2001.0,TR31,İzmir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0139.2011,TR0139,İzmir Üniversitesi,İzmir University,2011,TR,1.0,1.0,2007.0,TR31,İzmir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0140.2011,TR0140,Kadir Has Üniversitesi,Kadir Has University,2011,TR,1.0,1.0,1997.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0141.2011,TR0141,Koç Üniversitesi,Koç University,2011,TR,1.0,1.0,1993.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0142.2011,TR0142,KTO Karatay Üniversitesi,KTO Karatay University,2011,TR,1.0,1.0,2009.0,TR52,Konya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0143.2011,TR0143,Maltepe Üniversitesi,Maltepe University,2011,TR,1.0,1.0,1997.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0144.2011,TR0144,Melikşah Üniversitesi,Melikşah University,2011,TR,1.0,1.0,2008.0,TR72,Kayseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0145.2011,TR0145,Mevlana Üniversitesi,Mevlana University,2011,TR,1.0,1.0,2009.0,TR52,Konya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0146.2011,TR0146,Nişantaşı Üniversitesi,Nişantaşı University,2011,TR,1.0,1.0,2012.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0147.2011,TR0147,Nuh Naci Yazgan Üniversitesi,Nuh Naci Yazgan University,2011,TR,1.0,1.0,2009.0,TR72,Kayseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0148.2011,TR0148,Okan Üniversitesi,Okan University,2011,TR,1.0,1.0,1999.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0149.2011,TR0149,Özyeğin Üniversitesi,Özyeğin University,2011,TR,1.0,1.0,2007.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0150.2011,TR0150,Piri Reis Üniversitesi,Piri Reis University,2011,TR,1.0,1.0,2008.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0151.2011,TR0151,Sabancı Üniversitesi,Sabancı University,2011,TR,1.0,1.0,1994.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0152.2011,TR0152,Süleyman Şah Üniversitesi,Süleyman Şah University,2011,TR,1.0,1.0,2010.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0153.2011,TR0153,Şifa Üniversitesi,Şifa University,2011,TR,1.0,1.0,2010.0,TR31,İzmir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0154.2011,TR0154,TED Üniversitesi,TED University,2011,TR,1.0,1.0,2009.0,TR51,Ankara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0155.2011,TR0155,TOBB Ekonomi ve Teknoloji Üniversitesi,TOBB University of Economics and Technology,2011,TR,1.0,1.0,2003.0,TR51,Ankara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0156.2011,TR0156,Toros Üniversitesi,Toros University,2011,TR,1.0,1.0,2009.0,TR62,Mersin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0157.2011,TR0157,Turgut Özal Üniversitesi,Turgut Özal University,2011,TR,1.0,1.0,2008.0,TR51,Ankara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0158.2011,TR0158,Türk Hava Kurumu Üniversitesi,University of Turkish Aeronautical Association,2011,TR,1.0,1.0,2011.0,TR51,Ankara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0159.2011,TR0159,Ufuk Üniversitesi,Ufuk University,2011,TR,1.0,1.0,1999.0,TR51,Ankara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0160.2011,TR0160,Uluslararası Antalya Üniversitesi,Uluslararası Antalya University,2011,TR,1.0,1.0,2010.0,TR61,Antalya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0161.2011,TR0161,Üsküdar Üniversitesi,Üsküdar University,2011,TR,1.0,1.0,2011.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0162.2011,TR0162,Yaşar Üniversitesi,Yaşar University,2011,TR,1.0,1.0,2001.0,TR31,İzmir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0163.2011,TR0163,Yeditepe Üniversitesi,Yeditepe University,2011,TR,1.0,1.0,1996.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0164.2011,TR0164,Yeni Yüzyıl Üniversitesi,Yeni Yüzyıl University,2011,TR,1.0,1.0,2009.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0165.2011,TR0165,Zirve Üniversitesi,Zirve University,2011,TR,1.0,1.0,2009.0,TRC1,Gaziantep,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0166.2011,TR0166,Avrupa Meslek Yüksekokulu,European Vocational School,2011,TR,0.0,1.0,2009.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0167.2011,TR0167,Beykoz Lojistik Meslek Yüksekokulu,Beykoz Vocational School of Logistics,2011,TR,0.0,1.0,2008.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0168.2011,TR0168,Faruk Saraç Tasarım Meslek Yüksekokulu,Faruk Saraç Vocational School of Design,2011,TR,0.0,1.0,2010.0,TR41,Bursa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0169.2011,TR0169,İstambul Kavram Meslek Yüksekokulu,İstambul Kavram Meslek Yüksekokulu,2011,TR,0.0,1.0,2008.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0170.2011,TR0170,Kapadokya Üniversitesi,Cappadocia University,2011,TR,0.0,1.0,2005.0,TR71,Nevşehir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0171.2011,TR0171,Plato Meslek Yüksekokulu,Plato Vocational School,2011,TR,0.0,1.0,2009.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0172.2011,TR0172,Gülhane Askeri Tip Akademisi,Gülhane Military Medical Academy,2011,TR,0.0,0.0,1898.0,TR51,Ankara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0173.2011,TR0173,Hava Harp Okulu,Turkish Air Force Academy,2011,TR,0.0,0.0,1951.0,TR10,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0174.2011,TR0174,Hava Astsubay Meslek Yüksek Okulu,Air NCO Vocational School,2011,TR,0.0,0.0,2002.0,TR31,İzmir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0175.2011,TR0175,Kara Harp Okulu,Turkish Military Academy,2011,TR,0.0,0.0,1834.0,TR51,Ankara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0176.2011,TR0176,Deniz Harp Okulu,Turkish Naval Academy,2011,TR,0.0,0.0,1909.0,TR10,Tuzla,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0177.2011,TR0177,Polis Akademisi,Turkish National Police Academy,2011,TR,0.0,0.0,1937.0,TR51,Ankara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UK0001.2011,UK0001,Anglia Ruskin University,Anglia Ruskin University,2011,UK,1.0,2.0,1858.0,UKH3,Chelmsford,191729271.3278333,64005392.450569205,73388025.9943771,3517767.433285708,1144167.3964142508,245425.63488039823,90441074.80296816,,163850993.2248698,91298336.17550814,5630.0,12615.0,2925.0,21170.0,435.0,2635.0,3315.0,1285.0,7235.0,35,745.0,1235.0,1655.0,0.3827690236661498,0.0183475762929842,0.4717124003894277,"0,0048375950241879755",1.0
UK0002.2011,UK0002,Aston University,Aston University,2011,UK,1.0,2.0,1895.0,UKG3,Birmingham,128992487.44066,39543485.27446191,48340784.4402452,13763423.514771627,6347651.749089736,2864451.3066322533,59858505.7842098,,113279485.64317648,70732128.8657418,650.0,6630.0,1910.0,9840.0,365.0,350.0,1605.0,1260.0,3340.0,65,515.0,765.0,1300.0,0.3747565877623939,0.1066994193836534,0.4640464493077266,"0,019461077844311378",1.0
UK0003.2011,UK0003,Bath Spa University,Bath Spa University,2011,UK,1.0,2.0,1898.0,UKK1,Bath,59413743.8355533,30198875.420565054,33627920.91072498,389454.76333133614,185509.51744480804,127897.86606443288,22652901.32276352,,50023044.66055215,27466930.912107665,1050.0,4665.0,2765.0,8480.0,75.0,830.0,1430.0,505.0,2765.0,5,265.0,580.0,565.0,0.5659956558839501,0.006554960825382,0.3812737568846482,"0,0018083182640144665",1.0
UK0004.2011,UK0004,The University of Bath,The University of Bath,2011,UK,1.0,2.0,1856.0,UKK1,Bath,219477347.09867725,70823155.2749228,96375074.8951468,40654237.91307554,19339079.13536433,6095312.716043693,73457159.97603355,,201310088.9523897,119510761.85647786,925.0,9640.0,3415.0,13980.0,1160.0,225.0,2265.0,1555.0,4045.0,230,920.0,1140.0,2380.0,0.4391117177656446,0.1852320453590928,0.3346913061738765,"0,05686032138442522",1.0
UK0005.2011,UK0005,University of Bedfordshire,University of Bedfordshire,2011,UK,1.0,2.0,2006.0,UKH2,Luton,143402313.68391943,49547172.42015025,57548278.56385676,6879983.407844403,1198322.3487118036,1066967.783564548,77416232.65889293,,119672074.48034292,65839747.43052035,4010.0,10915.0,6515.0,21925.0,350.0,1510.0,2985.0,2835.0,7330.0,20,580.0,665.0,1110.0,0.4013064858263161,0.0479767950118917,0.539853442180369,"0,002728512960436562",1.0
UK0006.2011,UK0006,"Birkbeck, University of London","Birkbeck, University of London",2011,UK,1.0,2.0,1823.0,UKI3,London,102103977.5084113,43903535.0509287,47675945.98331567,11764299.21187261,6627644.374798359,2973913.444254966,40822463.93510624,,95539705.95013136,63112411.85417339,7935.0,5510.0,5170.0,18615.0,965.0,955.0,595.0,1905.0,3455.0,85,505.0,1320.0,985.0,0.4669352472521272,0.1152188141828605,0.3998126706840905,"0,024602026049204053",1.0
UK0007.2011,UK0007,Birmingham City University,Birmingham City University,2011,UK,1.0,2.0,1843.0,UKG3,Birmingham,195384154.49140435,64143660.41388211,74832926.21099691,7555191.962022399,4882011.337972992,624510.3009632669,107956169.05562982,,158353689.4501544,103055721.9892151,4720.0,14805.0,3420.0,22945.0,225.0,2990.0,4430.0,2400.0,9820.0,15,865.0,1325.0,1850.0,0.3830040691159992,0.0386683965324054,0.5525328772778204,"0,0015274949083503055",1.0
UK0008.2011,UK0008,University of Birmingham,University of Birmingham,2011,UK,1.0,2.0,1900.0,UKG3,Birmingham,542411393.280177,163857906.62303543,208404387.7033692,147100981.70253953,93776789.41789187,32800617.5969028,144979720.6987141,,480726598.1472093,292722496.197631,1350.0,15410.0,9290.0,28485.0,2585.0,580.0,4520.0,4130.0,9665.0,650,2525.0,2690.0,5575.0,0.3842183078844732,0.2711981782184948,0.2672873809341728,"0,06725297465080186",1.0
UK0009.2011,UK0009,University College Birmingham,University College Birmingham,2011,UK,0.0,2.0,1927.0,UKG3,Birmingham,50951744.4808038,26537078.85882841,32625478.17670646,0.0,0.0,0.0,17288104.34622298,,41417016.177351706,25708623.311978616,1745.0,2720.0,520.0,4985.0,,540.0,860.0,355.0,1755.0,,245.0,265.0,460.0,0.6403211216644052,0.0,0.3393034825870646,,1.0
UK0010.2011,UK0010,Bishop Grosseteste University College,Bishop Grosseteste University College,2011,UK,0.0,2.0,1862.0,UKF3,Lincoln,18828639.90413421,9754804.811725125,11015347.743927732,769691.6624418122,0.0,0.0,6589620.684887311,,14495091.487302393,8957459.556620732,450.0,1450.0,345.0,2245.0,10.0,320.0,445.0,160.0,925.0,0,60.0,75.0,205.0,0.5850315158191053,0.0408787711890337,0.3499785814821614,0,1.0
UK0011.2011,UK0011,The University of Bolton,The University of Bolton,2011,UK,1.0,2.0,1824.0,UKD3,Bolton,58849149.652025625,26633866.43314744,29705719.684749044,3175554.224086279,2365534.4056782043,424021.7541595613,23646126.192561183,,52163893.62584689,32295939.53081071,2595.0,4440.0,1300.0,8335.0,150.0,945.0,1130.0,685.0,2760.0,30,275.0,300.0,560.0,0.5047773818381173,0.0539609194502095,0.4018091396796804,"0,010869565217391304",1.0
UK0012.2011,UK0012,The Arts University Bournemouth,The Arts University Bournemouth,2011,UK,0.0,2.0,1884.0,UKK2,Poole,29287459.09572752,15157625.478176707,16297183.942480529,95635.34129142278,0.0,0.0,11511960.178826569,,25229294.372493893,14387933.815734897,580.0,2230.0,50.0,2860.0,5.0,275.0,745.0,35.0,1055.0,0,150.0,250.0,310.0,0.5564560547643402,0.00326540247069,0.3930679046345109,0,1.0
UK0013.2011,UK0013,Bournemouth University,Bournemouth University,2011,UK,1.0,2.0,1913.0,UKK2,Poole,139475503.52583307,52362077.70659538,60869014.14942158,6048071.161911786,2998110.337834724,770843.8954694198,67668341.24533346,,126397658.66248792,64862653.82310919,4985.0,11515.0,2405.0,19390.0,365.0,1925.0,3125.0,1380.0,6430.0,30,595.0,725.0,1345.0,0.4364136540876346,0.0433629634525147,0.4851629105809266,"0,004665629860031105",1.0
UK0014.2011,UK0014,The University of Bradford,The University of Bradford,2011,UK,1.0,2.0,1882.0,UKE4,Bradford,149107019.40360418,51495598.469834544,56802783.794994704,19279163.017928746,8192376.826289349,2620177.9047794626,69084435.63626307,,131644927.87021248,81098769.41512652,1850.0,8400.0,2225.0,13830.0,375.0,510.0,2295.0,1425.0,4445.0,115,555.0,610.0,1540.0,0.3809531169102135,0.1292974877711406,0.4633211495514153,"0,025871766029246346",1.0
UK0015.2011,UK0015,The University of Brighton,The University of Brighton,2011,UK,1.0,2.0,1859.0,UKJ2,Brighton,198881181.7301931,81707148.45370328,97902935.88975434,18041664.74627829,9340000.921786422,2260681.200165922,79850901.04622759,,175100244.27340186,108988569.84836614,3920.0,12920.0,3965.0,21630.0,450.0,1320.0,3390.0,1555.0,6405.0,55,965.0,1560.0,2165.0,0.4922684742620434,0.0907157961820341,0.4015005359056806,"0,00858704137392662",1.0
UK0016.2011,UK0016,The University of Bristol,The University of Bristol,2011,UK,1.0,2.0,1876.0,UKK1,Bristol,471054754.1134719,161773517.0760935,189453611.09830853,153520071.89934093,89708254.59740978,30894824.169239987,106518182.23717564,,432642761.6721206,269940544.77577543,335.0,10140.0,3510.0,16940.0,2205.0,135.0,2855.0,2430.0,5975.0,535,2190.0,2390.0,4705.0,0.4021902113160102,0.3259070640063206,0.2261269657232173,"0,0895397489539749",1.0
UK0017.2011,UK0017,Brunel University London,Brunel University London,2011,UK,1.0,2.0,1928.0,UKI7,Uxbridge,205674747.66096696,64430566.43775637,97572245.010831,19916347.882195696,9265105.774991935,3608793.842466701,80461584.55085957,,199653177.8586901,115898511.31492834,50.0,10185.0,4240.0,14785.0,1100.0,235.0,2720.0,2200.0,5215.0,155,895.0,1210.0,1950.0,0.4744007036375146,0.0968341914050901,0.3912078923927597,"0,029721955896452542",1.0
UK0018.2011,UK0018,Buckinghamshire New University,Buckinghamshire New University,2011,UK,1.0,2.0,1893.0,UKJ1,High Wycombe,68522145.91879062,26689173.6184726,30041019.495782822,5997372.908697055,636032.6312393418,445914.1816841038,30217311.149006777,,61916393.9715168,32953864.5895746,3320.0,5640.0,760.0,9735.0,45.0,1210.0,1620.0,330.0,3165.0,5,295.0,395.0,630.0,0.4384132909583144,0.0875245926449074,0.4409860599640148,"0,001579778830963665",1.0
UK0019.2011,UK0019,The University of Buckingham,The University of Buckingham,2011,UK,1.0,1.0,1973.0,UKJ1,Buckingham,18507166.88943172,46089.321104300136,3005023.736000369,1670737.8900308798,1152.2330276075031,967875.7431903027,13254136.516569111,,19783841.084020834,12669954.371572107,0.0,1260.0,560.0,1820.0,70.0,35.0,245.0,380.0,660.0,15,110.0,130.0,245.0,0.1623708130992404,0.0902751836633047,0.7161623708130992,"0,022727272727272728",1.0
UK0020.2011,UK0020,The University of Cambridge,The University of Cambridge,2011,UK,1.0,2.0,1209.0,UKH1,Cambridge,1442001198.3223488,234512835.8759276,287528229.7091764,951575102.5487394,294402451.9518828,116040235.97732404,146728810.4346223,,1435716919.3897774,666693552.1039776,250.0,10175.0,2340.0,14555.0,5385.0,150.0,2620.0,2375.0,5860.0,2160,4460.0,4765.0,8430.0,0.1993952779260462,0.6598989679452554,0.101753598128302,"0,36860068259385664",1.0
UK0021.2011,UK0021,The Institute of Cancer Research,The Institute of Cancer Research,2011,UK,1.0,2.0,1909.0,UKI3,London,98355763.46960407,28470525.8791538,28942941.420472875,58220030.41895193,11455500.7604738,42615338.52606351,1885053.2331658755,,90249804.1203853,55953588.05364797,,,140.0,140.0,150.0,,,30.0,30.0,55,570.0,590.0,875.0,0.2942678740876981,0.5919330841953585,0.0191656611333044,"1,8333333333333333",1.0
UK0022.2011,UK0022,Canterbury Christ Church University,Canterbury Christ Church University,2011,UK,1.0,2.0,1962.0,UKJ4,Canterbury,137052357.4687745,55857952.71235655,67138314.052634,10554454.53288473,905655.1596994976,425173.9871871688,58503479.743743375,,118298612.71143477,72481218.60165,4380.0,10645.0,3855.0,18880.0,230.0,1895.0,2655.0,1345.0,5895.0,35,575.0,655.0,1425.0,0.4898734709319433,0.0770103829501029,0.4268695615620665,"0,005937234944868533",1.0
UK0023.2011,UK0023,University of Central Lancashire,University of Central Lancashire,2011,UK,1.0,2.0,1828.0,UKD4,Preston,238206894.9624372,98734848.13568696,111473936.48891552,18012858.9205881,9792828.501636172,759321.5651933447,103378347.2369452,,202993501.4057243,118050882.61049914,9065.0,17455.0,3945.0,30950.0,580.0,4040.0,5335.0,2175.0,11550.0,80,1110.0,1205.0,2225.0,0.4679710740803444,0.0756185454809297,0.4339855370401722,"0,006926406926406926",1.0
UK0024.2011,UK0024,Central School of Speech & Drama,Central School of Speech & Drama,2011,UK,1.0,2.0,1906.0,UKI3,London,14513527.215744112,6776282.435359728,7214130.985850578,193575.14863806052,140572.4293681154,9217.864220860029,6483615.246347422,,13599806.424851362,8548416.831820067,0.0,615.0,345.0,960.0,30.0,5.0,165.0,235.0,405.0,0,45.0,60.0,125.0,0.4970625595427119,0.0133375674817402,0.4467291203556685,0,1.0
