freq,freq_label,unit,unit_label,isced11,isced11_label,iscedf13,iscedf13_label,sex,sex_label,geo,geo_label,time,time_label,graduates
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,RO,Romania,2017,2017,2884
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,RO,Romania,2018,2018,3021
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,RO,Romania,2019,2019,3341
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,RO,Romania,2020,2020,3138
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,RO,Romania,2021,2021,3309
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,RO,Romania,2022,2022,3232
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,RO,Romania,2023,2023,3172
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,SI,Slovenia,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,SK,Slovakia,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,SK,Slovakia,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,SK,Slovakia,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,SK,Slovakia,2018,2018,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,SK,Slovakia,2019,2019,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,SK,Slovakia,2020,2020,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,SK,Slovakia,2021,2021,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,SK,Slovakia,2022,2022,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,SK,Slovakia,2023,2023,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,FI,Finland,2015,2015,1513
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,FI,Finland,2016,2016,1711
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,FI,Finland,2017,2017,1467
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,FI,Finland,2018,2018,1668
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,FI,Finland,2019,2019,1727
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,FI,Finland,2020,2020,1713
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,FI,Finland,2021,2021,1829
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,FI,Finland,2022,2022,1817
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,FI,Finland,2023,2023,2063
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,SE,Sweden,2015,2015,2827
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,SE,Sweden,2016,2016,721
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,SE,Sweden,2017,2017,657
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,SE,Sweden,2018,2018,644
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,SE,Sweden,2019,2019,694
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,SE,Sweden,2020,2020,639
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,SE,Sweden,2021,2021,727
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,SE,Sweden,2022,2022,702
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0710,Engineering and engineering trades not further defined,T,Total,SE,Sweden,2023,2023,758
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,BE,Belgium,2015,2015,594
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,BE,Belgium,2016,2016,543
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,BE,Belgium,2017,2017,676
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,BE,Belgium,2018,2018,638
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,BE,Belgium,2019,2019,687
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,BE,Belgium,2020,2020,640
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,BE,Belgium,2021,2021,658
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,BE,Belgium,2022,2022,639
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,BE,Belgium,2023,2023,619
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,BG,Bulgaria,2015,2015,283
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,BG,Bulgaria,2016,2016,324
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,BG,Bulgaria,2017,2017,249
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,BG,Bulgaria,2018,2018,229
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,BG,Bulgaria,2019,2019,254
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,BG,Bulgaria,2020,2020,241
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,BG,Bulgaria,2021,2021,289
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,BG,Bulgaria,2022,2022,249
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,BG,Bulgaria,2023,2023,230
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,CZ,Czechia,2015,2015,744
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,CZ,Czechia,2016,2016,737
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,CZ,Czechia,2017,2017,742
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,CZ,Czechia,2018,2018,759
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,CZ,Czechia,2019,2019,778
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,CZ,Czechia,2020,2020,729
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,CZ,Czechia,2021,2021,719
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,CZ,Czechia,2022,2022,668
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,CZ,Czechia,2023,2023,492
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,DK,Denmark,2015,2015,487
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,DK,Denmark,2016,2016,503
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,DK,Denmark,2017,2017,567
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,DK,Denmark,2018,2018,585
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,DK,Denmark,2019,2019,661
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,DK,Denmark,2020,2020,596
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,DK,Denmark,2021,2021,645
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,DK,Denmark,2022,2022,627
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,DK,Denmark,2023,2023,720
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,DE,Germany,2015,2015,4745
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,DE,Germany,2016,2016,4923
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,DE,Germany,2017,2017,4776
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,DE,Germany,2018,2018,4605
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,DE,Germany,2019,2019,5813
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,DE,Germany,2020,2020,5453
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,DE,Germany,2021,2021,6103
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,DE,Germany,2022,2022,5979
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,DE,Germany,2023,2023,5716
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,EE,Estonia,2013,2013,29
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,EE,Estonia,2015,2015,46
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,EE,Estonia,2016,2016,61
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,EE,Estonia,2017,2017,41
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,EE,Estonia,2018,2018,31
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,EE,Estonia,2019,2019,36
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,EE,Estonia,2020,2020,28
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,EE,Estonia,2021,2021,31
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,EE,Estonia,2022,2022,28
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,EE,Estonia,2023,2023,21
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,IE,Ireland,2015,2015,415
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,IE,Ireland,2016,2016,359
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,IE,Ireland,2017,2017,424
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,IE,Ireland,2018,2018,465
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,IE,Ireland,2019,2019,504
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,IE,Ireland,2020,2020,538
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,IE,Ireland,2021,2021,721
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,IE,Ireland,2022,2022,731
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,IE,Ireland,2023,2023,583
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,EL,Greece,2015,2015,462
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,EL,Greece,2016,2016,477
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,EL,Greece,2017,2017,450
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,EL,Greece,2018,2018,401
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,EL,Greece,2019,2019,458
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,EL,Greece,2020,2020,427
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,EL,Greece,2021,2021,474
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,EL,Greece,2022,2022,463
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,EL,Greece,2023,2023,515
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,ES,Spain,2019,2019,4264
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,ES,Spain,2020,2020,4168
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,ES,Spain,2021,2021,4963
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,ES,Spain,2022,2022,4143
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,ES,Spain,2023,2023,4172
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,FR,France,2015,2015,7935
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,FR,France,2016,2016,7497
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,FR,France,2017,2017,7918
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,FR,France,2018,2018,4832
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,FR,France,2019,2019,4266
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,FR,France,2020,2020,4430
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,FR,France,2021,2021,4176
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,FR,France,2022,2022,4186
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,FR,France,2023,2023,3561
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,HR,Croatia,2016,2016,179
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,HR,Croatia,2017,2017,220
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,HR,Croatia,2018,2018,204
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,HR,Croatia,2019,2019,155
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,HR,Croatia,2020,2020,235
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,HR,Croatia,2021,2021,244
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,HR,Croatia,2022,2022,205
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,HR,Croatia,2023,2023,232
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,IT,Italy,2017,2017,732
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,IT,Italy,2018,2018,752
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,IT,Italy,2019,2019,954
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,IT,Italy,2020,2020,845
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,IT,Italy,2021,2021,1102
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,IT,Italy,2022,2022,1070
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,IT,Italy,2023,2023,1259
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,CY,Cyprus,2015,2015,24
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,CY,Cyprus,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,CY,Cyprus,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,CY,Cyprus,2018,2018,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,CY,Cyprus,2019,2019,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,CY,Cyprus,2020,2020,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,CY,Cyprus,2021,2021,5
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,CY,Cyprus,2022,2022,9
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,CY,Cyprus,2023,2023,13
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LV,Latvia,2015,2015,41
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LV,Latvia,2016,2016,34
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LV,Latvia,2017,2017,34
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LV,Latvia,2018,2018,34
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LV,Latvia,2019,2019,27
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LV,Latvia,2020,2020,27
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LV,Latvia,2021,2021,30
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LV,Latvia,2022,2022,31
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LV,Latvia,2023,2023,22
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LT,Lithuania,2015,2015,67
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LT,Lithuania,2016,2016,71
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LT,Lithuania,2017,2017,75
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LT,Lithuania,2018,2018,79
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LT,Lithuania,2019,2019,76
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LT,Lithuania,2020,2020,85
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LT,Lithuania,2021,2021,109
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LT,Lithuania,2022,2022,110
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LT,Lithuania,2023,2023,86
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LU,Luxembourg,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LU,Luxembourg,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LU,Luxembourg,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LU,Luxembourg,2018,2018,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LU,Luxembourg,2019,2019,2
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LU,Luxembourg,2020,2020,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LU,Luxembourg,2021,2021,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LU,Luxembourg,2022,2022,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,LU,Luxembourg,2023,2023,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,HU,Hungary,2015,2015,1074
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,HU,Hungary,2016,2016,1071
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,HU,Hungary,2017,2017,914
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,HU,Hungary,2018,2018,909
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,HU,Hungary,2019,2019,962
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,HU,Hungary,2020,2020,1119
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,HU,Hungary,2021,2021,953
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,HU,Hungary,2022,2022,837
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,HU,Hungary,2023,2023,836
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,MT,Malta,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,MT,Malta,2016,2016,1
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,MT,Malta,2017,2017,18
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,MT,Malta,2018,2018,14
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,MT,Malta,2019,2019,19
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,MT,Malta,2020,2020,14
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,MT,Malta,2021,2021,8
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,MT,Malta,2022,2022,9
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,MT,Malta,2023,2023,2
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,AT,Austria,2015,2015,1115
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,AT,Austria,2016,2016,1165
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,AT,Austria,2017,2017,1212
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,AT,Austria,2018,2018,1153
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,AT,Austria,2019,2019,1244
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,AT,Austria,2020,2020,1260
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,AT,Austria,2021,2021,1253
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,AT,Austria,2022,2022,1182
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,AT,Austria,2023,2023,1244
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,PL,Poland,2015,2015,5651
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0711,Chemical engineering and processes,T,Total,PL,Poland,2016,2016,5281
