freq,freq_label,unit,unit_label,nace_r2,nace_r2_label,na_item,na_item_label,geo,geo_label,time,time_label,employment_thousands
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LT,Lithuania,2015,2015,24.17
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LT,Lithuania,2016,2016,27.91
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LT,Lithuania,2017,2017,27.01
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LT,Lithuania,2018,2018,28.5
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LT,Lithuania,2019,2019,28.41
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LT,Lithuania,2020,2020,30.47
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LT,Lithuania,2021,2021,27.4
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LT,Lithuania,2022,2022,27.68
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LT,Lithuania,2023,2023,25.49
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LU,Luxembourg,2010,2010,6.19
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LU,Luxembourg,2011,2011,6.41
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LU,Luxembourg,2012,2012,6.65
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LU,Luxembourg,2013,2013,6.71
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LU,Luxembourg,2014,2014,6.8
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LU,Luxembourg,2015,2015,6.82
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LU,Luxembourg,2016,2016,6.96
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LU,Luxembourg,2017,2017,7.12
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LU,Luxembourg,2018,2018,7.25
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LU,Luxembourg,2019,2019,7.47
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LU,Luxembourg,2020,2020,7.53
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LU,Luxembourg,2021,2021,7.49
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LU,Luxembourg,2022,2022,7.47
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,LU,Luxembourg,2023,2023,7.77
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,HU,Hungary,2010,2010,63.92
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,HU,Hungary,2011,2011,65.67
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,HU,Hungary,2012,2012,64.55
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,HU,Hungary,2013,2013,68.99
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,HU,Hungary,2014,2014,70.41
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,HU,Hungary,2015,2015,74.75
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,HU,Hungary,2016,2016,80.53
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,HU,Hungary,2017,2017,84.6
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,HU,Hungary,2018,2018,86.65
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,HU,Hungary,2019,2019,88.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,HU,Hungary,2020,2020,95.47
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,HU,Hungary,2021,2021,98.03
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,HU,Hungary,2022,2022,100.03
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,HU,Hungary,2023,2023,101.98
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,MT,Malta,2010,2010,1.7
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,MT,Malta,2011,2011,1.59
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,MT,Malta,2012,2012,1.57
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,MT,Malta,2013,2013,1.56
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,MT,Malta,2014,2014,1.62
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,MT,Malta,2015,2015,1.65
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,MT,Malta,2016,2016,1.67
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,MT,Malta,2017,2017,1.64
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,MT,Malta,2018,2018,1.9
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,MT,Malta,2019,2019,2.04
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,MT,Malta,2020,2020,1.99
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,MT,Malta,2021,2021,1.99
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,MT,Malta,2022,2022,2.19
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,MT,Malta,2023,2023,2.24
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,NL,Netherlands,2010,2010,116.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,NL,Netherlands,2011,2011,118.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,NL,Netherlands,2012,2012,116.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,NL,Netherlands,2013,2013,111.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,NL,Netherlands,2014,2014,108.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,NL,Netherlands,2015,2015,106.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,NL,Netherlands,2016,2016,109.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,NL,Netherlands,2017,2017,111.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,NL,Netherlands,2018,2018,114.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,NL,Netherlands,2019,2019,116.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,NL,Netherlands,2020,2020,114.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,NL,Netherlands,2021,2021,113.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,NL,Netherlands,2022,2022,113.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,NL,Netherlands,2023,2023,116.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,AT,Austria,2010,2010,70.88
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,AT,Austria,2011,2011,72.31
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,AT,Austria,2012,2012,72.13
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,AT,Austria,2013,2013,71.73
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,AT,Austria,2014,2014,71.81
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,AT,Austria,2015,2015,71.17
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,AT,Austria,2016,2016,71.96
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,AT,Austria,2017,2017,72.79
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,AT,Austria,2018,2018,74.27
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,AT,Austria,2019,2019,75.09
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,AT,Austria,2020,2020,73.25
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,AT,Austria,2021,2021,73.48
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,AT,Austria,2022,2022,73.8
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,AT,Austria,2023,2023,73.98
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PL,Poland,2010,2010,205.1
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PL,Poland,2011,2011,213.1
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PL,Poland,2012,2012,213.5
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PL,Poland,2013,2013,205.4
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PL,Poland,2014,2014,219.2
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PL,Poland,2015,2015,227.3
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PL,Poland,2016,2016,225.3
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PL,Poland,2017,2017,228.7
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PL,Poland,2018,2018,242.1
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PL,Poland,2019,2019,236.9
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PL,Poland,2020,2020,225.7
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PL,Poland,2021,2021,251.1
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PL,Poland,2022,2022,259.8
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PL,Poland,2023,2023,249.1
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PT,Portugal,2010,2010,88.54
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PT,Portugal,2011,2011,87.7
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PT,Portugal,2012,2012,80.62
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PT,Portugal,2013,2013,76.32
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PT,Portugal,2014,2014,80.15
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PT,Portugal,2015,2015,83.68
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PT,Portugal,2016,2016,86.66
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PT,Portugal,2017,2017,90.63
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PT,Portugal,2018,2018,92.12
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PT,Portugal,2019,2019,92.62
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PT,Portugal,2020,2020,88.75
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PT,Portugal,2021,2021,87.59
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PT,Portugal,2022,2022,83.4
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,PT,Portugal,2023,2023,83.06
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,RO,Romania,2010,2010,120.5
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,RO,Romania,2011,2011,125.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,RO,Romania,2012,2012,122.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,RO,Romania,2013,2013,113.4
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,RO,Romania,2014,2014,129.4
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,RO,Romania,2015,2015,139.6
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,RO,Romania,2016,2016,142.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,RO,Romania,2017,2017,144.3
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,RO,Romania,2018,2018,159.7
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,RO,Romania,2019,2019,184.9
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,RO,Romania,2020,2020,177.5
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,RO,Romania,2021,2021,189.3
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,RO,Romania,2022,2022,198.3
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,RO,Romania,2023,2023,186.7
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SI,Slovenia,2010,2010,12.71
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SI,Slovenia,2011,2011,12.42
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SI,Slovenia,2012,2012,12.07
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SI,Slovenia,2013,2013,11.56
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SI,Slovenia,2014,2014,11.52
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SI,Slovenia,2015,2015,11.8
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SI,Slovenia,2016,2016,12.27
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SI,Slovenia,2017,2017,12.83
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SI,Slovenia,2018,2018,13.18
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SI,Slovenia,2019,2019,13.67
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SI,Slovenia,2020,2020,13.6
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SI,Slovenia,2021,2021,13.3
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SI,Slovenia,2022,2022,13.52
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SI,Slovenia,2023,2023,13.82
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SK,Slovakia,2010,2010,24.88
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SK,Slovakia,2011,2011,25.47
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SK,Slovakia,2012,2012,23.8
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SK,Slovakia,2013,2013,23.63
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SK,Slovakia,2014,2014,24.59
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SK,Slovakia,2015,2015,25.14
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SK,Slovakia,2016,2016,25.27
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SK,Slovakia,2017,2017,26.01
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SK,Slovakia,2018,2018,26.85
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SK,Slovakia,2019,2019,27.94
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SK,Slovakia,2020,2020,28.42
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SK,Slovakia,2021,2021,29.11
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SK,Slovakia,2022,2022,29.51
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SK,Slovakia,2023,2023,30.46
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,FI,Finland,2010,2010,34.3
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,FI,Finland,2011,2011,35.3
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,FI,Finland,2012,2012,36.6
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,FI,Finland,2013,2013,36.8
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,FI,Finland,2014,2014,36.8
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,FI,Finland,2015,2015,36.5
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,FI,Finland,2016,2016,37.5
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,FI,Finland,2017,2017,38.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,FI,Finland,2018,2018,39.3
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,FI,Finland,2019,2019,40.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,FI,Finland,2020,2020,38.7
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,FI,Finland,2021,2021,39.9
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,FI,Finland,2022,2022,41.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,FI,Finland,2023,2023,41.2
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SE,Sweden,2010,2010,64.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SE,Sweden,2011,2011,67.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SE,Sweden,2012,2012,69.0
A,Annual,THS_PER,Thousand persons,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,SAL_DC,Employees domestic concept,SE,Sweden,2013,2013,69.0
