freq,freq_label,unit,unit_label,sex,sex_label,age,age_label,geo,geo_label,time,time_label,population
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,ES,Spain,2010,2010,4099015.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,ES,Spain,2011,2011,4008886.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,ES,Spain,2012,2012,3869456.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,ES,Spain,2013,2013,3688812.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,ES,Spain,2014,2014,3466353.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,ES,Spain,2015,2015,3285906.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,ES,Spain,2016,2016,3121560.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,ES,Spain,2017,2017,2987591.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,ES,Spain,2018,2018,2884574.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,ES,Spain,2019,2019,2835775.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,ES,Spain,2020,2020,2814068.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,ES,Spain,2021,2021,2781659.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,ES,Spain,2022,2022,2745317.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,ES,Spain,2023,2023,2799479.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FR,France,2010,2010,3933821.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FR,France,2011,2011,3993537.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FR,France,2012,2012,4068574.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FR,France,2013,2013,4118479.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FR,France,2014,2014,4143067.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FR,France,2015,2015,4146270.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FR,France,2016,2016,4101033.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FR,France,2017,2017,4078443.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FR,France,2018,2018,4059532.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FR,France,2019,2019,4079883.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FR,France,2020,2020,4092427.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FR,France,2021,2021,4111392.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FR,France,2022,2022,4125645.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FR,France,2023,2023,4123229.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HR,Croatia,2010,2010,292362.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HR,Croatia,2011,2011,294714.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HR,Croatia,2012,2012,295318.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HR,Croatia,2013,2013,293619.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HR,Croatia,2014,2014,290557.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HR,Croatia,2015,2015,285801.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HR,Croatia,2016,2016,278427.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HR,Croatia,2017,2017,268183.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HR,Croatia,2018,2018,255851.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HR,Croatia,2019,2019,246977.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HR,Croatia,2020,2020,237839.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HR,Croatia,2021,2021,230454.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HR,Croatia,2022,2022,226765.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HR,Croatia,2023,2023,223629.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,IT,Italy,2010,2010,4114496.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,IT,Italy,2011,2011,3954616.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,IT,Italy,2012,2012,3809575.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,IT,Italy,2013,2013,3721266.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,IT,Italy,2014,2014,3628726.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,IT,Italy,2015,2015,3548205.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,IT,Italy,2016,2016,3480793.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,IT,Italy,2017,2017,3412512.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,IT,Italy,2018,2018,3346272.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,IT,Italy,2019,2019,3320500.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,IT,Italy,2020,2020,3282441.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,IT,Italy,2021,2021,3226146.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,IT,Italy,2022,2022,3211649.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,IT,Italy,2023,2023,3234123.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,CY,Cyprus,2010,2010,60585.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,CY,Cyprus,2011,2011,65275.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,CY,Cyprus,2012,2012,69644.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,CY,Cyprus,2013,2013,70840.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,CY,Cyprus,2014,2014,71348.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,CY,Cyprus,2015,2015,72056.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,CY,Cyprus,2016,2016,72320.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,CY,Cyprus,2017,2017,72414.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,CY,Cyprus,2018,2018,72680.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,CY,Cyprus,2019,2019,72707.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,CY,Cyprus,2020,2020,72922.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,CY,Cyprus,2021,2021,73920.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,CY,Cyprus,2022,2022,74356.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,CY,Cyprus,2023,2023,76912.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LV,Latvia,2010,2010,140253.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LV,Latvia,2011,2011,135044.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LV,Latvia,2012,2012,132353.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LV,Latvia,2013,2013,132349.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LV,Latvia,2014,2014,134101.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LV,Latvia,2015,2015,135861.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LV,Latvia,2016,2016,137236.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LV,Latvia,2017,2017,138635.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LV,Latvia,2018,2018,139806.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LV,Latvia,2019,2019,139017.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LV,Latvia,2020,2020,137794.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LV,Latvia,2021,2021,136375.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LV,Latvia,2022,2022,132936.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LV,Latvia,2023,2023,133436.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LT,Lithuania,2010,2010,201557.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LT,Lithuania,2011,2011,187704.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LT,Lithuania,2012,2012,180258.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LT,Lithuania,2013,2013,178050.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LT,Lithuania,2014,2014,179717.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LT,Lithuania,2015,2015,181978.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LT,Lithuania,2016,2016,183517.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LT,Lithuania,2017,2017,185054.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LT,Lithuania,2018,2018,186830.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LT,Lithuania,2019,2019,186904.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LT,Lithuania,2020,2020,188922.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LT,Lithuania,2021,2021,195179.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LT,Lithuania,2022,2022,196245.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LT,Lithuania,2023,2023,203721.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LU,Luxembourg,2010,2010,37333.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LU,Luxembourg,2011,2011,37859.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LU,Luxembourg,2012,2012,39697.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LU,Luxembourg,2013,2013,41105.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LU,Luxembourg,2014,2014,42118.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LU,Luxembourg,2015,2015,43355.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LU,Luxembourg,2016,2016,44401.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LU,Luxembourg,2017,2017,45453.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LU,Luxembourg,2018,2018,46272.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LU,Luxembourg,2019,2019,47863.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LU,Luxembourg,2020,2020,49433.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LU,Luxembourg,2021,2021,51050.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LU,Luxembourg,2022,2022,51920.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,LU,Luxembourg,2023,2023,53755.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HU,Hungary,2010,2010,851771.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HU,Hungary,2011,2011,821901.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HU,Hungary,2012,2012,757549.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HU,Hungary,2013,2013,717258.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HU,Hungary,2014,2014,676786.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HU,Hungary,2015,2015,641685.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HU,Hungary,2016,2016,623143.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HU,Hungary,2017,2017,608759.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HU,Hungary,2018,2018,605273.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HU,Hungary,2019,2019,610072.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HU,Hungary,2020,2020,618033.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HU,Hungary,2021,2021,620204.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HU,Hungary,2022,2022,626474.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,HU,Hungary,2023,2023,619634.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,MT,Malta,2010,2010,30376.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,MT,Malta,2011,2011,30176.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,MT,Malta,2012,2012,30242.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,MT,Malta,2013,2013,31071.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,MT,Malta,2014,2014,32146.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,MT,Malta,2015,2015,33690.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,MT,Malta,2016,2016,35406.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,MT,Malta,2017,2017,36771.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,MT,Malta,2018,2018,39197.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,MT,Malta,2019,2019,42644.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,MT,Malta,2020,2020,46992.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,MT,Malta,2021,2021,47715.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,MT,Malta,2022,2022,48553.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,MT,Malta,2023,2023,52843.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,NL,Netherlands,2010,2010,999558.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,NL,Netherlands,2011,2011,1004764.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,NL,Netherlands,2012,2012,1009259.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,NL,Netherlands,2013,2013,1009469.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,NL,Netherlands,2014,2014,1006877.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,NL,Netherlands,2015,2015,1012741.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,NL,Netherlands,2016,2016,1017341.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,NL,Netherlands,2017,2017,1032122.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,NL,Netherlands,2018,2018,1052789.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,NL,Netherlands,2019,2019,1076906.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,NL,Netherlands,2020,2020,1102103.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,NL,Netherlands,2021,2021,1126489.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,NL,Netherlands,2022,2022,1148479.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,NL,Netherlands,2023,2023,1182373.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,AT,Austria,2010,2010,526825.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,AT,Austria,2011,2011,529870.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,AT,Austria,2012,2012,541738.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,AT,Austria,2013,2013,556959.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,AT,Austria,2014,2014,570842.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,AT,Austria,2015,2015,585480.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,AT,Austria,2016,2016,596287.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,AT,Austria,2017,2017,598686.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,AT,Austria,2018,2018,598813.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,AT,Austria,2019,2019,603166.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,AT,Austria,2020,2020,607628.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,AT,Austria,2021,2021,613499.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,AT,Austria,2022,2022,621628.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,AT,Austria,2023,2023,635353.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PL,Poland,2010,2010,3013122.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PL,Poland,2011,2011,3048517.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PL,Poland,2012,2012,3052135.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PL,Poland,2013,2013,3087044.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PL,Poland,2014,2014,3135528.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PL,Poland,2015,2015,3153719.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PL,Poland,2016,2016,3150947.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PL,Poland,2017,2017,3131458.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PL,Poland,2018,2018,3061736.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PL,Poland,2019,2019,2964750.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PL,Poland,2020,2020,2870306.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PL,Poland,2021,2021,2675636.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PL,Poland,2022,2022,2612619.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PL,Poland,2023,2023,2545843.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PT,Portugal,2010,2010,806957.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PT,Portugal,2011,2011,781969.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PT,Portugal,2012,2012,747882.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PT,Portugal,2013,2013,714701.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PT,Portugal,2014,2014,688140.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PT,Portugal,2015,2015,665173.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PT,Portugal,2016,2016,637280.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PT,Portugal,2017,2017,612647.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PT,Portugal,2018,2018,589542.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PT,Portugal,2019,2019,573673.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PT,Portugal,2020,2020,563303.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PT,Portugal,2021,2021,560694.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PT,Portugal,2022,2022,564506.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,PT,Portugal,2023,2023,578434.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,RO,Romania,2010,2010,1534159.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,RO,Romania,2011,2011,1531331.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,RO,Romania,2012,2012,1514330.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,RO,Romania,2013,2013,1456827.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,RO,Romania,2014,2014,1392326.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,RO,Romania,2015,2015,1342598.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,RO,Romania,2016,2016,1305614.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,RO,Romania,2017,2017,1292143.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,RO,Romania,2018,2018,1315191.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,RO,Romania,2019,2019,1354283.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,RO,Romania,2020,2020,1370847.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,RO,Romania,2021,2021,1334371.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,RO,Romania,2022,2022,1243833.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,RO,Romania,2023,2023,1183910.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SI,Slovenia,2010,2010,157966.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SI,Slovenia,2011,2011,158120.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SI,Slovenia,2012,2012,157452.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SI,Slovenia,2013,2013,156139.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SI,Slovenia,2014,2014,153233.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SI,Slovenia,2015,2015,149276.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SI,Slovenia,2016,2016,145305.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SI,Slovenia,2017,2017,140803.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SI,Slovenia,2018,2018,137904.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SI,Slovenia,2019,2019,137712.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SI,Slovenia,2020,2020,136265.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SI,Slovenia,2021,2021,133642.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SI,Slovenia,2022,2022,130329.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SI,Slovenia,2023,2023,126191.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SK,Slovakia,2010,2010,463316.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SK,Slovakia,2011,2011,461624.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SK,Slovakia,2012,2012,457616.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SK,Slovakia,2013,2013,452961.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SK,Slovakia,2014,2014,445921.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SK,Slovakia,2015,2015,438999.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SK,Slovakia,2016,2016,436748.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SK,Slovakia,2017,2017,432619.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SK,Slovakia,2018,2018,426491.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SK,Slovakia,2019,2019,420036.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SK,Slovakia,2020,2020,411370.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SK,Slovakia,2021,2021,403000.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SK,Slovakia,2022,2022,394503.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SK,Slovakia,2023,2023,386022.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FI,Finland,2010,2010,337970.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FI,Finland,2011,2011,339277.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FI,Finland,2012,2012,340247.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FI,Finland,2013,2013,344759.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FI,Finland,2014,2014,350780.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FI,Finland,2015,2015,355387.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FI,Finland,2016,2016,356932.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FI,Finland,2017,2017,356563.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FI,Finland,2018,2018,352269.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FI,Finland,2019,2019,350396.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FI,Finland,2020,2020,350768.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FI,Finland,2021,2021,355067.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FI,Finland,2022,2022,361543.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,FI,Finland,2023,2023,372101.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SE,Sweden,2010,2010,580069.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SE,Sweden,2011,2011,581869.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SE,Sweden,2012,2012,585111.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SE,Sweden,2013,2013,591487.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SE,Sweden,2014,2014,599989.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SE,Sweden,2015,2015,609378.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SE,Sweden,2016,2016,619071.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SE,Sweden,2017,2017,641176.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SE,Sweden,2018,2018,662493.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SE,Sweden,2019,2019,690141.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SE,Sweden,2020,2020,715891.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SE,Sweden,2021,2021,739949.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SE,Sweden,2022,2022,761808.0
A,Annual,NR,Number,T,Total,Y30-34,From 30 to 34 years,SE,Sweden,2023,2023,780805.0
A,Annual,NR,Number,T,Total,Y35-39,From 35 to 39 years,BE,Belgium,2010,2010,747726.0
